web-scraper-order,web-scraper-start-url,topLevelCategory,topLevelCategory-href,rank,image-src,title,pages,pages-href,url,ratings,price,reviewCount
1638891335-1169,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#20,"https://images-na.ssl-images-amazon.com/images/I/911rEvApjvL._AC_UL604_SR604,400_.jpg",How to Catch a Mermaid,1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/How-Catch-Mermaid-Adam-Wallace/dp/149266247X/ref=zg_bs_books_20/133-1326600-1601804?pd_rd_i=149266247X&psc=1,4.8 out of 5 stars,$4.96 ,"23,476"
1638891335-1162,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#13,"https://images-na.ssl-images-amazon.com/images/I/71AIzioFxTL._AC_UL604_SR604,400_.jpg","I Am Confident, Brave & Beautiful: A Coloring Book for Girls",1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Am-Confident-Brave-Beautiful-Coloring/dp/0692927999/ref=zg_bs_books_13/133-1326600-1601804?pd_rd_i=0692927999&psc=1,4.8 out of 5 stars,$6.99 ,"26,406"
1638891335-1174,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#25,"https://images-na.ssl-images-amazon.com/images/I/81Whldn9x2L._AC_UL604_SR604,400_.jpg",Wacky Waving Inflatable Tube Guy (RP Minis),1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Wacky-Waving-Inflatable-Miniature-Editions/dp/0762462876/ref=zg_bs_books_25/133-1326600-1601804?pd_rd_i=0762462876&psc=1,4.0 out of 5 stars,$6.79 ,"33,394"
1638891335-1154,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#5,"https://images-na.ssl-images-amazon.com/images/I/71xUvuJiqgL._AC_UL604_SR604,400_.jpg",It Ends with Us: A Novel,1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=zg_bs_books_5/133-1326600-1601804?pd_rd_i=1501110365&psc=1,4.7 out of 5 stars,$9.47 ,"41,603"
1638891335-1167,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#18,"https://images-na.ssl-images-amazon.com/images/I/81eB+7+CkUL._AC_UL604_SR604,400_.jpg",I Love You to the Moon and Back,1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/I-Love-You-Moon-Back/dp/1589255518/ref=zg_bs_books_18/133-1326600-1601804?pd_rd_i=1589255518&psc=1,4.9 out of 5 stars,$4.28 ,"44,344"
1638891335-1158,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#9,"https://images-na.ssl-images-amazon.com/images/I/91S+nNHdHSL._AC_UL604_SR604,400_.jpg",Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Atomic-Habits-Proven-Build-Break/dp/0735211299/ref=zg_bs_books_9/133-1326600-1601804?pd_rd_i=0735211299&psc=1,4.8 out of 5 stars,$11.98 ,"56,585"
1638891335-1171,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#22,"https://images-na.ssl-images-amazon.com/images/I/81nzxODnaJL._AC_UL604_SR604,400_.jpg",If Animals Kissed Good Night,1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/If-Animals-Kissed-Good-Night/dp/0374300216/ref=zg_bs_books_22/133-1326600-1601804?pd_rd_i=0374300216&psc=1,4.8 out of 5 stars,$4.44 ,"57,987"
1638891335-1156,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Books,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_nav_0,#7,"https://images-na.ssl-images-amazon.com/images/I/71fNalmuvbL._AC_UL604_SR604,400_.jpg",Harry Potter Paperback Box Set (Books 1-7),1,https://www.amazon.com/Best-Sellers-Books/zgbs/books/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Harry-Potter-Paperback-Box-Books/dp/0545162076/ref=zg_bs_books_7/133-1326600-1601804?pd_rd_i=0545162076&psc=1,4.9 out of 5 stars,$39.99 ,"58,165"
1638891321-1147,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/71AJkLHXQ6L._AC_UL302_SR302,200_.jpg","Laview Home Security Camera HD 1080P(2 Pack) Motion Detection, Two-Way Audio, Night Vision, WiFi Indoor Surveillance for Baby/pet,Alexa and Google,Cloud Service (US Server)",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Security-Detection-Two-Way-Surveillance-Service/dp/B095WKBTM6/ref=zg_bs_photo_57/133-1326600-1601804?pd_rd_i=B09KGD2S75&psc=1,4.1 out of 5 stars,$28.10 ,69
1638891321-1143,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/51oE7K4a98L._AC_UL302_SR302,200_.jpg","Gskyer Telescope, Telescopes for Adults, 600x90mm AZ Astronomical Refractor Telescope,Telescope for Kids,Telescopes for Adults Astronomy, German Technology Scope",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Gskyer-Telescope-Astronomical-Refractor-Technology/dp/B00WCG3UOS/ref=zg_bs_photo_53/133-1326600-1601804?pd_rd_i=B00WCG3UOS&psc=1,4.5 out of 5 stars,$287.99 ,763
1638891321-1145,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/51NV6IL6q7L._AC_UL302_SR302,200_.jpg","Telescopes for Adults, 70mm Aperture and 700mm Focal Length Professional Astronomy Refractor Telescope for Kids and Beginners - with EQ Mount, 2 Plossl Eyepieces and Smartphone Adapter",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Telescopes-Professional-Astronomy-Refractor-Telescope/dp/B088GVB2S5/ref=zg_bs_photo_55/133-1326600-1601804?pd_rd_i=B088GVB2S5&psc=1,4.5 out of 5 stars,$289.99 ,968
1638891321-1144,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#54,"https://images-na.ssl-images-amazon.com/images/I/61QJCYumWoL._AC_UL302_SR302,200_.jpg","Indoor Security Camera 1080p WiFi Camera (2.4G Only) 360 Degree Home Camera with App, Night Vision, 2-Way Audio, Human Detection, Motion Tracking, Sound Detection, Local & Cloud Storage",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Indoor-Security-Detection-Tracking-Storage/dp/B08R8BGDM5/ref=zg_bs_photo_54/133-1326600-1601804?pd_rd_i=B08R8BGDM5&psc=1,4.2 out of 5 stars,$32.99 ,"1,058"
1638891321-1142,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/61ge3F1+2NS._AC_UL302_SR302,200_.jpg",Celestron Travel Scope 60 DX Portable Telescope,2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Celestron-Travel-Scope-Portable-Telescope/dp/B096DM4NMT/ref=zg_bs_photo_52/133-1326600-1601804?pd_rd_i=B09M7D1CT6&psc=1,4.2 out of 5 stars,$87.95 ,"1,511"
1638891321-1140,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/71jdftazCFL._AC_UL302_SR302,200_.jpg","20x50 High Power Military Binoculars, Compact HD Professional/Daily Waterproof Binoculars Telescope for Adults Bird Watching Travel Hunting Football-BAK4 Prism FMC Lens-with Case and Strap (20X50)",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Binoculars-Professional-Waterproof-Telescope-Football-BAK4/dp/B08KHCR1YF/ref=zg_bs_photo_51/133-1326600-1601804?pd_rd_i=B08KHCR1YF&psc=1,4.4 out of 5 stars,$46.00 ,"4,159"
1638891321-1141,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/71jdftazCFL._AC_UL302_SR302,200_.jpg","20x50 High Power Military Binoculars, Compact HD Professional/Daily Waterproof Binoculars Telescope for Adults Bird Watching Travel Hunting Football-BAK4 Prism FMC Lens-with Case and Strap (20X50)",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Binoculars-Professional-Waterproof-Telescope-Football-BAK4/dp/B08KHCR1YF/ref=zg_bs_photo_51/133-1326600-1601804?pd_rd_i=B08KHCR1YF&psc=1,4.4 out of 5 stars,$46.00 ,"4,159"
1638891321-1148,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/51M7meD33sL._AC_UL302_SR302,200_.jpg","eufy Security Solo IndoorCam C24, 2K Security Indoor Camera, Plug-in Camera with Wi-Fi, IP Camera, Human & Pet AI, Voice Assistant Compatibility, Night Vision, Two-Way Audio, HomeBase not Compatible",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/eufy-Security-Assistants-HomeBase-Required/dp/B08571VZ3Q/ref=zg_bs_photo_58/133-1326600-1601804?pd_rd_i=B08571VZ3Q&psc=1,4.6 out of 5 stars,$39.99 ,"4,578"
1638891321-1146,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Camera & Photo Products,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/61qP-LCNVNL._AC_UL302_SR302,200_.jpg","Kasa Smart (KC100) Spot Indoor Camera by TP-Link, 1080p HD Smart Home Security Camera with Night Vision, Motion Detection for Pet Baby Monitor, Works with Alexa Echo & Google Home",2,https://www.amazon.com/Best-Sellers-Camera-Photo-Products/zgbs/photo/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Indoor-Security-Detection-Assistant-KC100/dp/B07N83RNJC/ref=zg_bs_photo_56/133-1326600-1601804?pd_rd_i=B09GZ14KNP&psc=1,4.5 out of 5 stars,$22.99 ,"4,806"
1638891310-1133,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/51QPMC-rA9L._AC_UL302_SR302,200_.jpg",New Standards,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/New-Standards-Kenny-G/dp/B09HXTSFVN/ref=zg_bs_music_52/133-1326600-1601804?pd_rd_i=B09HXTSFVN&psc=1,4.0 out of 5 stars,$12.59 ,4
1638891310-1131,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/7157UPjdUuL._AC_UL302_SR302,200_.jpg",The Legendary 1979 No Nukes Concerts,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Legendary-1979-No-Nukes-Concerts/dp/B09CC5TWN2/ref=zg_bs_music_51/133-1326600-1601804?pd_rd_i=B09CC5TWN2&psc=1,4.5 out of 5 stars,$28.23 ,145
1638891310-1132,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/7157UPjdUuL._AC_UL302_SR302,200_.jpg",The Legendary 1979 No Nukes Concerts,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Legendary-1979-No-Nukes-Concerts/dp/B09CC5TWN2/ref=zg_bs_music_51/133-1326600-1601804?pd_rd_i=B09CC5TWN2&psc=1,4.5 out of 5 stars,$28.23 ,145
1638891310-1138,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/716gzIb5K8L._AC_UL302_SR302,200_.jpg",Let It Be Super Deluxe,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Special-Super-Deluxe-Blu-ray-Audio/dp/B09CRTQ9N5/ref=zg_bs_music_57/133-1326600-1601804?pd_rd_i=B09CRTQ9N5&psc=1,4.7 out of 5 stars,$114.80 ,789
1638891310-1134,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/91ZZsD5t+zL._AC_UL302_SR302,200_.jpg",The College Dropout,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/College-Dropout-Vinyl-Kanye-West/dp/B0001AP13A/ref=zg_bs_music_53/133-1326600-1601804?pd_rd_i=B0001AP13A&psc=1,4.6 out of 5 stars,$23.16 ,"2,334"
1638891310-1139,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/510meGa+DbL._AC_UL302_SR302,200_.jpg",Annabelle's Wish,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Annabelles-Wish-Randy-Travis/dp/B004D5BMKU/ref=zg_bs_music_58/133-1326600-1601804?pd_rd_i=B004D5BMKU&psc=1,4.8 out of 5 stars,$10.00 ,"3,471"
1638891310-1137,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/91KBmUeHXML._AC_UL302_SR302,200_.jpg",Golden Hour,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Golden-Hour-LP-Kacey-Musgraves/dp/B079NBPH9S/ref=zg_bs_music_56/133-1326600-1601804?pd_rd_i=B079NBPH9S&psc=1,4.8 out of 5 stars,$17.71 ,"4,133"
1638891310-1136,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,CDs & Vinyl,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/71fm3OZjoYL._AC_UL302_SR302,200_.jpg",Precious Memories Collection,2,https://www.amazon.com/Best-Sellers-CDs-Vinyl/zgbs/music/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Precious-Memories-Collection-2-CD/dp/B01MD041XX/ref=zg_bs_music_55/133-1326600-1601804?pd_rd_i=B01MD041XX&psc=1,4.8 out of 5 stars,$13.29 ,"9,147"
1638891288-1127,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#55,"https://images-na.ssl-images-amazon.com/images/I/81gxqAewHhS._AC_UL302_SR302,200_.jpg","50Pcs Bitcoin Coin, Gold Silver Plastic BTC Limited Edition Collectible Coin Physical Blockchain Cryptocurrency Original Commemorative Tokens Chase Coin for Party",2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Collectible-Physical-Blockchain-Cryptocurrency-Commemorative/dp/B094664XPZ/ref=zg_bs_coins_55/133-1326600-1601804?pd_rd_i=B094664XPZ&psc=1,4.1 out of 5 stars,$12.99 ,28
1638891288-1124,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#52,"https://images-na.ssl-images-amazon.com/images/I/81Ff3+OKCdL._AC_UL302_SR302,200_.jpg","1873 - 1892 Japanese Meiji Era Large And Attractive 2 Sen Dragon Coin, Minted At the End of Samurai Era. Circulated/Worn Condition. Japan Collectable Circulated Graded by Seller",2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/1873-Attractive-Circulated-Condition-Collectable/dp/B084P611K9/ref=zg_bs_coins_52/133-1326600-1601804?pd_rd_i=B084P611K9&psc=1,4.7 out of 5 stars,$7.99 ,60
1638891288-1126,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#54,"https://images-na.ssl-images-amazon.com/images/I/514Oxs-1UEL._AC_UL302_SR302,200_.jpg",Trump Copper Round 1oz Pure Copper Coin,2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Trump-Copper-Round-Pure-Coin/dp/B08DF5795S/ref=zg_bs_coins_54/133-1326600-1601804?pd_rd_i=B08DF5795S&psc=1,4.8 out of 5 stars,$6.99 ,308
1638891288-1130,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#58,"https://images-na.ssl-images-amazon.com/images/I/91tUDWyQoVL._AC_UL302_SR302,200_.jpg","Archangel Saint Michael Coin, Bulk Pack of 10 Antique Gold Plated Challenge Protection Coins, The Lord is with You Mighty Warrior, Judges 6:12 and No Harm Will Overtake You, Psalm 91 Gift",2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Archangel-Michael-Antique-Challenge-Protection/dp/B08W8QDXH1/ref=zg_bs_coins_58/133-1326600-1601804?pd_rd_i=B092RF11BM&psc=1,4.9 out of 5 stars,$11.99 ,335
1638891288-1129,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#57,"https://images-na.ssl-images-amazon.com/images/I/81lqKUvls1L._AC_UL302_SR302,200_.jpg","Christian Eagle Challenge Coin, Bulk Pack of 3, Antique Gold Plated, American Bald Eagle & Isaiah 40:31",2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Christian-Challenge-Antique-Plated-American/dp/B08WHQZK43/ref=zg_bs_coins_57/133-1326600-1601804?pd_rd_i=B092RHVCHM&psc=1,4.8 out of 5 stars,$11.99 ,440
1638891288-1128,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#56,"https://images-na.ssl-images-amazon.com/images/I/91rUzu0dLzL._AC_UL302_SR302,200_.jpg",Two-Pack of Penny Passport Souvenir Collecting Book with Free Pressed Pennies,2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Two-Pack-Passport-Souvenir-Collecting-Pressed/dp/B01AZ307K4/ref=zg_bs_coins_56/133-1326600-1601804?pd_rd_i=B01AZ307K4&psc=1,4.8 out of 5 stars,$16.99 ,626
1638891288-1123,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/71wUe-Lhf-L._AC_UL302_SR302,200_.jpg",US Military Challenge Coin Presidential 1776 Declaration of Independence Commemorative Coin,2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Challenge-Presidential-Declaration-Independence-Commemorative/dp/B07JFDSLYC/ref=zg_bs_coins_51/133-1326600-1601804?pd_rd_i=B07X8VW72M&psc=1,4.7 out of 5 stars,$8.87 ,821
1638891288-1122,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#51,"https://images-na.ssl-images-amazon.com/images/I/71wUe-Lhf-L._AC_UL302_SR302,200_.jpg",US Military Challenge Coin Presidential 1776 Declaration of Independence Commemorative Coin,2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/Challenge-Presidential-Declaration-Independence-Commemorative/dp/B07JFDSLYC/ref=zg_bs_coins_51/133-1326600-1601804?pd_rd_i=B07X8VW72M&psc=1,4.7 out of 5 stars,$8.87 ,821
1638891288-1125,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Collectible Currencies,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_nav_0,#53,"https://images-na.ssl-images-amazon.com/images/I/61XDNs0c4fL._AC_UL302_SR302,200_.jpg",1936-1939 Silver 2 Reichsmark,2,https://www.amazon.com/Best-Sellers-Collectible-Currencies/zgbs/coins/ref=zg_bs_pg_2?_encoding=UTF8&pg=2,/1936-1939-Silver-2-Reichsmark/dp/B008LP8IWS/ref=zg_bs_coins_53/133-1326600-1601804?pd_rd_i=B008LP8IWS&psc=1,4.5 out of 5 stars,$24.99 ,852
1638891266-1110,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#19,"https://images-na.ssl-images-amazon.com/images/I/71W4ethNnCL._AC_UL604_SR604,400_.png",Speech Therapy: 140 Verb Action Words Flash Cards,1,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Speech-Therapy-Action-Words-Flash/dp/B08DXHZ1ZK/ref=zg_bs_digital-educational-resources_19/133-1326600-1601804?pd_rd_i=B08DXHZ1ZK&psc=1,5.0 out of 5 stars,$5.00 ,2
1638891266-1093,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#2,"https://images-na.ssl-images-amazon.com/images/I/81SwLl7kkPL._AC_UL604_SR604,400_.png","Systematic Sequential Phonics They Use, Grades 1 - 5",1,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Systematic-Sequential-Phonics-They-Grades/dp/B083ZKZY8S/ref=zg_bs_digital-educational-resources_2/133-1326600-1601804?pd_rd_i=B083ZKZY8S&psc=1,4.9 out of 5 stars,$20.24 ,17
1638891266-1097,https://www.amazon.com/Best-Sellers/zgbs/ref=zg_bs_unv_t_0_t_1,Digital Educational Resources,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_nav_0,#6,"https://images-na.ssl-images-amazon.com/images/I/71N5Jg4ntEL._AC_UL604_SR604,400_.png","Practice Writing Sentences – Using Nouns, Verbs, Adjectives, and Adverbs – No Prep Worksheet Pack",1,https://www.amazon.com/Best-Sellers-Digital-Educational-Resources/zgbs/digital-educational-resources/ref=zg_bs_pg_1?_encoding=UTF8&pg=1,/Practice-Writing-Sentences-Adjectives-Worksheet/dp/B086R9YW1W/ref=zg_bs_digital-educational-resources_6/133-1326600-1601804?pd_rd_i=B086R9YW1W&psc=1,4.4 out of 5 stars,$2.99 ,124
